
---------- Begin Simulation Statistics ----------
simSeconds                                   0.286022                       # Number of seconds simulated (Second)
simTicks                                 286022102877                       # Number of ticks simulated (Tick)
finalTick                                286022102877                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2664.62                       # Real time elapsed on the host (Second)
hostTickRate                                107340516                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1087220                       # Number of bytes of host memory used (Byte)
simInsts                                   1164241097                       # Number of instructions simulated (Count)
simOps                                     1444975542                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   436925                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     542281                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           357                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        801182363                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.685749                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.458259                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1480381999                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      984                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1491428790                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  50293                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             35407440                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          25895432                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 159                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           798563006                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.867641                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.950954                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.totQLat              11561554302                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             1599892500                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat         16361231802                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 54198.43                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                7500.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            76698.43                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits               174150                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits              112403                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             81.64                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            87.92                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples        54608                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   199.910929                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   135.057842                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   176.221734                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-63          853      1.56%      1.56% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::64-127        28060     51.38%     52.95% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-191         3892      7.13%     60.07% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::192-255         3344      6.12%     66.20% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-319         3287      6.02%     72.22% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::320-383         2280      4.18%     76.39% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-447         1993      3.65%     80.04% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::448-511         1428      2.62%     82.66% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-575         9471     17.34%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total        54608                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead            6826208                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten         4091040                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW                23.866016                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                14.303230                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                   4266.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     0.89                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 0.56                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.34                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                83.99                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 286022102877                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy     166123057.674009                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy     58516360.089586                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy    366410708.126464                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy   197146194.839999                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 2044790679.961440                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 2223181621.077655                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy 9152697725.748571                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   14208866347.517744                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower     49.677512                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE 229756901762                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF   9570860000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT  46694341115                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 286022102877                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               35255                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         63937                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             10599                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              71447                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             71447                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq          35256                       # Transaction distribution (Count)
system.membus.transDist::InvalidateReq            956                       # Transaction distribution (Count)
system.membus.pktCount_system.l2cache.mem_side_port::system.mem_ctrl.port       288897                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  288897                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2cache.mem_side_port::system.mem_ctrl.port     10920896                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 10920896                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             107659                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
